Algorithm,Scenario,Strategy,Top1_acc,Top5_acc,PowerLoss_dB,AllocGain,Fairness,Coverage,TrainTime,InferTime,RobustnessDrop
RF,Scenario 1 (V2I - Day - Location A),Max-Min,51.340206185567006,94.63917525773195,0.23426578645410603,25.051521487629884,0.999534392561002,0.9999999999979167,0.4146690368652344,0.0005196666717529297,17.319587628865975
XGB,Scenario 1 (V2I - Day - Location A),Max-SNR,52.57731958762887,94.43298969072164,0.23695127763459703,26.662209802858275,0.9987159955194747,0.9999999999979167,12.053789615631104,8.629322052001953e-05,16.28865979381444
XGB,Scenario 1 (V2I - Day - Location A),Round-Robin,52.57731958762887,94.43298969072164,0.23695127763459703,2.6662209802858277,0.9987159955194742,0.9999999999979167,12.053789615631104,8.629322052001953e-05,16.28865979381444
XGB,Scenario 1 (V2I - Day - Location A),Proportional-Fair,52.57731958762887,94.43298969072164,0.23695127763459703,2.7162255291233106,0.7291473679574363,0.9999999999979167,12.053789615631104,8.629322052001953e-05,16.28865979381444
XGB,Scenario 1 (V2I - Day - Location A),Max-Min,52.57731958762887,94.43298969072164,0.23695127763459703,25.095748595170807,0.9995611583409959,0.9999999999979167,12.053789615631104,8.629322052001953e-05,16.28865979381444
NB,Scenario 1 (V2I - Day - Location A),Max-SNR,33.81443298969072,92.78350515463917,0.5349321584666575,26.56338385195523,0.9987089762860986,0.9999999999979167,0.03795218467712402,3.954172134399414e-05,3.9175257731958766
NB,Scenario 1 (V2I - Day - Location A),Round-Robin,33.81443298969072,92.78350515463917,0.5349321584666575,2.6563383851955233,0.998708976286098,0.9999999999979167,0.03795218467712402,3.954172134399414e-05,3.9175257731958766
NB,Scenario 1 (V2I - Day - Location A),Proportional-Fair,33.81443298969072,92.78350515463917,0.5349321584666575,2.7072197598294623,0.7227210605268648,0.9999999999979167,0.03795218467712402,3.954172134399414e-05,3.9175257731958766
NB,Scenario 1 (V2I - Day - Location A),Max-Min,33.81443298969072,92.78350515463917,0.5349321584666575,25.01323807423615,0.9996312834063733,0.9999999999979167,0.03795218467712402,3.954172134399414e-05,3.9175257731958766
KNN,Scenario 2 (V2I - Night),Max-SNR,45.54621848739496,82.68907563025209,0.38484765168436896,28.357386517749347,0.9993395463038425,0.9999999999983051,0.008180618286132812,1.3959407806396484e-05,12.268907563025216
KNN,Scenario 2 (V2I - Night),Round-Robin,45.54621848739496,82.68907563025209,0.38484765168436896,2.8357386517749346,0.999339546303842,0.9999999999983051,0.008180618286132812,1.3959407806396484e-05,12.268907563025216
KNN,Scenario 2 (V2I - Night),Proportional-Fair,45.54621848739496,82.68907563025209,0.38484765168436896,2.8608804134914756,0.8687336496688357,0.9999999999983051,0.008180618286132812,1.3959407806396484e-05,12.268907563025216
KNN,Scenario 2 (V2I - Night),Max-Min,45.54621848739496,82.68907563025209,0.38484765168436896,26.90458149432385,0.9995753183801863,0.9999999999983051,0.008180618286132812,1.3959407806396484e-05,12.268907563025216
NN,Scenario 2 (V2I - Night),Max-SNR,44.70588235294118,92.43697478991596,0.4483798029743361,28.335299736076976,0.9993249482349545,0.9999999999983051,16.334145545959473,1.677274703979492e-05,7.226890756302524
NN,Scenario 2 (V2I - Night),Round-Robin,44.70588235294118,92.43697478991596,0.4483798029743361,2.8335299736076975,0.9993249482349542,0.9999999999983051,16.334145545959473,1.677274703979492e-05,7.226890756302524
NN,Scenario 2 (V2I - Night),Proportional-Fair,44.70588235294118,92.43697478991596,0.4483798029743361,2.8596376674213473,0.8631073242125489,0.9999999999983051,16.334145545959473,1.677274703979492e-05,7.226890756302524
NN,Scenario 2 (V2I - Night),Max-Min,44.70588235294118,92.43697478991596,0.4483798029743361,26.897605687935805,0.9995611931563386,0.9999999999983051,16.334145545959473,1.677274703979492e-05,7.226890756302524
